text,rating,label
"View suka bangettt, mantappp
Untuk breakfast enak, lobby luas proses chek in lancar
Pelayanan staff juga ramah- ramah
The best ",5,Positif
"Tempat strategis dekat kota bitung 
Tempat nyaman ada kolam renang 
Kamar rapi dan bersih
Makan pagi juga enak enak dan tempat bersih",5,Positif
"Good service . Mantab
Pelayanan ok. Tempat nya bagus. 
Makananan Ok.  Ac dingin. Kamar Ok. Sipp sippp.... mantab pokoknya...",5,Positif
"Selama semalam saya nginap disini, mendapatkan fasilitas yang nyaman dari tata ruang kamar yang luas dan fasilitas yang cukup lengkap, hanya saja kendala pada ac nya yang kurang dingin.",4,Positif
"Sudah baik dari segi pelayanan, breakfast, room juga menunya bervarisi, dan fasilitas lain yg ada dihotel sudah bagus.",5,Positif
Kamarnya bagus nyaman dan aman sarapannya enak dan semua staffnya semua ramah. Great experience untuk menginap di bitung,5,Positif
enak tempat sales nya (charoline monika) cetar membahana mantap ……………………………………………………………………………………………………………:::::.,5,Positif
"Untuk fasilitas lumayan lengkap dan bagus, untuk breakfast lezat dan baik, menu nya banyak, untuk kenyamanan kamar dan tempat tidur, terbaik lah",5,Positif
"Fasilitas dan Pelayanan. Ok
Reception, breakfast & Room - Nyaman
Akses ke Jalan Tol .. dekat sekali

TOP - dech ...... . ..",5,Positif
"Pelayanan yang sangat baik dn ramah dari seluruh staf , kamar yg sangat nyaman dan dan exlusive ,,",5,Positif
"Dari kamar 702 menginap 3 hari sangat nyaman dan pelayanan baik sekali. Menginap dengan rekan rekan kerja dari mitra kegiatan gereja kami dilayani dengan baik sekali, untuk staff dikembangkan terus untuk pelayanan rpima bagi tamu. Kami senang sekali",5,Positif
The best hotel in town. Pilihan makanan banyak. Staff ramah dan baik. Terkesan dgn nona Arzy very warm and friendly. Sukses selalu Swiss-belhotel. Tidak akan cari hotel lain sangat ke Manado. Kemana saja pergi Swiss-belhotel pasti jadi pilihan.,5,Positif
menginap di swissbel untuk kegiatan yang diadakan dari kementerian kesehatan pada tgl 13 agustus 2024. saya menginap di kamar 1008 kamarnya rapih dan terjaga kebersihan kamarnyamantap sekali untuk pelayanannya ditingkatkan agar tamu tetap senang❤️‍terima kasih,5,Positif
"Terima kasih untuk semua pegawai Swiss-Belhotel maleosan Manado. Pegawai semua baik sekali, saya menginap di kamar 1502 kamarnya bagus nyaman dan bersih sekali, pada saat sarapan banyak varian dan enak sekali. Saya pada saat check out dilayani baik oleh Ai. Arzy dan jecksen",5,Positif
"Pelayanan yg baik, gercep, ramah, kamarnya enak, bersih, kolamnya bagus ,makanannya jga enak, responnya juga cepat, pemandangan pokoknya is the best   sksksjnsskksosnsksksnksksksnsksmsnsnsknskskskssnksksjnsksksksnskskskb",5,Positif
"All good, saat stay suasana hotel sangat comfy. kembangkan pelayanan yang baiknya. Tetap jaga keramahan untuk tamu saat melayanisemakin tingkatnya kualitasnya. Marfil, angel, arzy, dan ai. Saya senang dilayani dengan pelayanannya dan disambut dengan senyuman yang manis",5,Positif
"kamar bersih dan wangi, breakfastnya ber variasi dan rasanya enak, kolam renangnya bersih, handling service untuk request an cepat, dan staff nya ramah - ramah dan murah senyum. area lobby sangat bersih, dan lounge nya nyaman untuk kerja",5,Positif
"Karyawan yang namanya Arzy Pelayanannya sangat baik, responnya cepat, sangat profesional. Kamar hotelnya bagus, rapi dan tidak ada kendala. Tetap jaga kualitas dan peforma agar dapat memberi servis yang lebih bagus untuk kedepan. Sangat recmended.",5,Positif
"The staffs are very kind, helpful & Kids friendly, kamar bersih, Shower deras dan ada air panas. Parkir mobil luas,makanan and enak cocok buat anak-anak, ada tempat gym juga
Suka bawa anak stay disini, next kesini lagi bawa keluarga ",5,Positif
"Pengalaman Liburan keluarga yang menyenangkan...Kamar Bersih,Rapi,Wangi..peralatan dalam kamar semua Oke...Breakfast enak,variasi makanan lumayan lengkap...Proses C.I cepat,staff reception ramah...dan membantu proses c.i dengan cepat.,.secara keseluruhan hotel sangat baik dan recommended.",5,Positif
"Makannya enak semua, terutama nasi kuning saya suka. Makanan pastry enak semua saya suka. Baru pertama kali di sini saya lihat live kolintang dan seru sekali. Fasiltasnya lengkap, staffnya ramah semua. Senang bertemu degan mbak Tamara dan rekan-rekan staff yang lain sopan dan ramah. Sukses untuk Swiss-belhotel Manado.",5,Positif
"Sangat sukaa nginap di Swissbell hotel Manado,karena kamarnya bersih harum view nya juga bagusss,kolam renangnya bersih,saat sarapan pagi juga di sambut staff- staff- yang ramah dan makanan nya yang banyak pilihan dan enak enak",5,Positif
"Makanannya enak, banyak pilihan makanan, ada kue kuenya, minumannya beraneka ragam, karyawan/karyawatinya yang ramah ramah dan friendly. pemandangannya bagus, suasana yang nyaman, kamarnya memuaskan, ",5,Positif
"Tempatnya bagus, makanan-makanan nya juga enak-enak, sajian aneka pastry yang so delicious enaknya, tempatnya nyaman, kolamnya juga bikin nyaman, bersih dan sejuk. Pkonya swiss belhotel maleosan manado is the best place ever. this place will be my best stopover, and i will definitely come in this place if i come back.",5,Positif
"Pengalaman menginap yang sangat baik. Pelayanan dari karyawan hotel sangat membantu mulai dari saat cek in dibantu memilih kamar, membawa barang bawaan, dan saat sarapan banyak pilihan makanan roti abon sangat  enak rasanya tempat breakfast juga nyaman...",5,Positif
"Makanan juga sangat bagus, saya pernah jadi member dihotel ini karyawan ramah, suka membantu, mie lamian juga enak sarapan banyak pilihan, pemandangan kamar terlihat kota manado begitu cantik, saya bersama keluarga senang menginap disini",5,Positif
"Hotel yang sangat siap dalam hidangan makanan saat breakfast lengkap banyak pilihan makanan dengan ciri khas kota manado juga, aneka roti rotian, kamar yang nyaman sangat ramah buat anak"" karena luas, bersih, pemandangan juga bagus perkotaan manado, karyawan ramah suka membantu cepat melayani",5,Positif
"Saya buka puasa bersama keluarga dan kerabat kantor di swissbel hotel manado, menunya sangat banyak buah potong makanan bufeetnya banyakk gorengannya banyak pastry disert nya semunaya enak, tajilnya enka dan banyak, swissbell makannnaya dari dulu enka enak, mantap bnget",5,Positif
Buat hotelbswissbell manado terima kasih atas kenyamanan nya  kamarnya sangat rapi dan nyaman saya dan keluarga sangat menyukainya. Makanan enak dan mantap banyak varisasi  pelayanan sangat baik dan ramah kalau ke mana mana selau pasti balik ke swissbell hotel manado,5,Positif
Hotel terbaik di manado pelayanannya sangat ramah sekali.  Para staff dari awal kedatangan  langsung menyambut saya dan keluarga dengan senyum dan ramah makanan dan minuman di resto sangat enak dan banyak pilihan warna,3,Negatif
Harga yang terjangkau dengan tempat yang strategis di pusat kota manado fasilitas yang mewah serta ruangan yang cukup luas dan suasana yang nyaman,5,Positif
"Kamar bagus, AC kurang dingin, loby ok, pelayanan ok, cuman agak terganggu dgn bbrp mungkin anak magang yg terlalu banyak pd saat house keeping. Dan konfirmasi checkout langsung dtg ke kmr dgn bbrp org, pdhal bisa ditelpon atau 1 org aja gitu. But over all good",5,Positif
"Pelayanannya ramah
Hotelnya bersih dan nyaman
Temoat tidurnya empuk dan nyaman
Kamar mandinya bersih dan ada air panas",5,Positif
"Lobby nya enak
Hotelnya bersih
Lokasinya di tengah kota dan dekat kemana mana
Tempat tidurnya bersih dan nyaman
Kamar mandinya bersih",5,Positif
"Kamarnya bersuh, kamar mandi juga bersuh, kasurnya empuk fasilitasnya baik terutama wifi nya lancar saya bileh meminjam fasilitas lain yang saya perlukan",5,Positif
"Sangat memuaskan, dan nyaman intuk jadi tempat istirahat, pelayanan puas, karyawan sangat ramah, terima kasih untuk semua",5,Positif
"Kamarnya bagus bersih,rapi,cukup luas dan Harganya masih terjangkau karyawannya sangat korporatif
Berada di pusat kota",5,Positif
Pelayanan yang baik. kebersihan sangat baik serta keramahan front office baik. tingkatkan terus pelayanannya. terima kasih banyak lun hotel manado,5,Positif
"Tidak mendapat fasilitas sesuai depskripsi yang tercantum di etalase salahsatu platform aplikasi. Tidak mendapat teh dan kopi. Alat mandi tidak lengkap. Hanya terdapat 1 sikat gigi dan 1 odol.
Security tidak ramah. Kasar saat di tanyakan. AC yang kurang dingin.",2,Negatif
"Karyawan-nya ramah,sopan, pelayanannya bagus, kamarnya nyaman dan bersih, interior hotel nya bagus dan penataan ruangannya bagus.",5,Positif
"Tempatnya bersih dan rapih, pelayanannya ramah, dan harganya terjangkau. Akses mudah kemana mana, pilihan tepat jika berlibur kemanado bersama keluarga",5,Positif
"Terimakasih saya tidur nya nyenyak , nanti saya datang lagi bersama teman teman saya untuk nginap lagi di LUN hotel……..

Terimakasih yaa nanti saya akan berkunjung kembali ..
Hotel murah tapi kualitas nya bagus….
Tempat tidurnya luas untuk kami pasangan suami istri….",4,Positif
"feel so homey, nyaman , dan aman. hotel terbaik kalau mau nginap pasti balik lagi , lokasi strategis, karyawan ramah, bersih, tempat tidur nyaman dan sangat terjangkau harganya. thank u lun hotel makin maju dan semoga semakin banyak tamu yang  nginap.",5,Positif
"Lokasinya masih terjangkau & strategis.
Kenyamanan di dalam kamar baik dengan fasilitas berkualitas, ukuran kamar mandi yang cukup luas dan jarak dari kamar² tidak jauh ke Lobby. 
Pelayanannya juga ramah. 
Saya bersama Pasangan setuju utk menjadikan LUN Hotel Manado sebagai salah 1 tempat peristirahatan favorit kami. ☺️
Namun yang tak kalah penting: Ada banyak Spot Estetik utk berfoto² ria. ",5,Positif
"Looby salah satu yang terbaik yang ada di hotel manado, dengan staff yang ramah, akses mudah untuk mencari makan berbelanja dan mencari hiburan lainnya",5,Positif
"Pelayanan baik, room nya nyaman dan bersih, lokasi strategis di pusat kota manado sehingga gampang kemana mana, Deket dengan tempat makan, fasilitas dalam kamar cukup untuk kebutuhan selama menginap, akses lift dan privasi terjaga...",5,Positif
"Bagus, pelayanan terbaik dalam segi fasilitas juga sangat bagus, serta dekat dengan pusat pembelanjaan jadi memudahkan saya untuk mencari sesuatu tanpa harus jauh - jauh dalam perjalanan. Dengan reception yg terbaik dengan pemberian edukasi terbaik",5,Positif
"Hotel yang nyaman dengan harga yang sangat terjangkau. Berada di pusat kota. Hanya saran saja, sebaiknya tap card untuk access ke kamar disediakan 2 kepada tamu. Kemarin stay bersama keluarga, kebetulan mau ambil barang di bawah, otomatis tap card harus dibawa untuk access lift, akhirnya yang lain harus menunggu didalam kamar dengan kondisi listrik padam karena tidak ada tap card cadangan. Mudah”an menjadi pertimbangan untuk kedepannya dari pihak hotel. Overall ingin menginap lagi disini.",5,Positif
"Lun hotel manado it the best
Suasana nyaman, bersih pelayanan Bagus, staffnya Ramah sekali
Rekomendid untuk perjalanan bisnis, dan keluaraga.
Hotel nya bersih, dan aestetik banyak lukisan
Menambah daya tarik lun hotel. 
Thanks Lun Hotel bakalan nginap Lagi
",5,Positif
"The best hotel in manado
Pelayanannya sangat baik dan ramah
Suasananya sejuk dan asri
Sangat rapi dan enak dipandang
Sangat nyaman dan membuat ingin lama-lama di sini
Berharap lain waktu harus kembali di sini
The best pokoknya",5,Positif
"Menyenangkan, kamar enak dan nyaman dan harum.
Serta aman , fasilitas lengkap ✨✨✨✨✨✨✨✨✨

Pengalaman enak dan nyaman✨✨✨✨✨✨",5,Positif
"Hotel dengan fasilitas yang bagus, kamarnya bersih, kamar mandi bersih, fasilitas semua berfungsi dengan baik, mendukung go green juga dengan menyediakan dispenser di setiap sudut ruangan, handuk dan sprei bersih, serta petugas yang ramah. Parkiran cukup baik, dekat dengan pertokoan, kolam renangnya juga bersih. Menu sarapan yang enak, saya suka campuran mayonaise nya. Akan jadi hotel favorit bersama keluarga besar.",5,Positif
"semua nya sangat memuaskan, fasilitas nya juga oke dan semua mendengarkan keluhan pelanggan. staff nya juga ramah banget",5,Positif
"Mantap sekali pelayanan di fave hotel bitung
Bersih
Pelayanan ramah
Air panas untuk mandi bagus
Ada kolam renang
Sarapannya juga enak",5,Positif
"Fasilitasnya  dan pelayanan bagus  serta nyaman , dan breakfast nya enak dan juga mempunyai beraneka ragam makan yang enak dan mempunyai view yang bagus✨",5,Positif
"hotel terbaik yang ada dibitung, bersih, ramah pelayananny..
hotelnya bersih..
pokoknya hotel favorite di bitung dh",5,Positif
"Pelayanan staff di hotel sangat bagus dan ramah-ramah semua.
Fasilitas yang disediakan sangat bagus, Kamar juga sangat nyaman.
Makanan yang disajikan enak-enak semuanya",5,Positif
Pelayanan Sangat Baik.. Ramah.. Makanan Enak.. Murah.. Suasana nyaman.. Dekorasi Kamar bagus.. Bersih.. Nyaman ....,5,Positif
"hotel terbaik di kota bitung, view langsung ke laut dan pegunungan cantik sekali. kamarnya luas, nyaman, dan bersih. wajib menginap kesini kalau ke kota bitung ",5,Positif
"Nyaman, bagus dengan view pantai
Makanannya enak

Fasilitas sudah bagus. Wifinya lancar juga. Pelayananan nya juga bagus",4,Positif
"Pelayanan staff ramah dan bagus 
Kamar luas , nyaman , bagus dan terawat bersih
Makanan enak banyak variasinya 
Lokasi strategis
View dari kamar bagus
Untuk harga sesuai lah",5,Positif
"Lokasinya strategis banget, dekat ke pusat kota dan tempat kuliner — jadi gampang kalau mau jalan sore atau cari makan malam. Kamarnya bersih, modern, dan nyaman. AC dingin, kasurnya empuk, bikin istirahat jadi tenang banget setelah seharian keliling kota. Saran sarpannya lebih variatif.",4,Positif
"Pelayanan memuaskan, kebersihan terjaga banget, parkiran cukup luas, kamar luas bersih dan nyaman untuk menginap bersama keluarga",5,Positif
"Hotelnya ramah anak , staf ramah , makanan enak , kamar nyaman , fasilitas lengkap dan befungsi dengan baik . Semoga fave hotel makin suses",5,Positif
"Saya bersama keluarga datang menginap di Fave Hotel. Hotelnya Bagus, nyaman untuk beristirahat, anak-anak saya juga senang berenang di kolam fave...seru bangettt, saya di layani sama sales Charoline",5,Positif
"Over all pelayanan dan service good, dan lebih baik nya lagi air Tumbler yg di room sudah di isikan air biar pengguna tidak perlu lagi keluar tuk ambil air minum",5,Positif
"Good meals
Good view
Good room
So familiar to fave hotel.
Pertama kali visit ke bitung dengan tujuan bekerja dan menginap di fave hotel itu rasanya tidak asing, karna cabang yang ada di kota""besar sehingga vibes menginapnya tetap comfortable",5,Positif
"Sangat baik, nyaman, kamar sejuk. Bersih wifi lancar, tidur enak. Recommended untuk keluarga dan bisnis, pokonya mantapp",5,Positif
"Sangat menikmati suasana menginap di Fave hotel, dari cek in, sarapan, sampai di cek out, semua baik2,  pelayanan murah senyum.",5,Positif
"Pengalaman yang sangat menarik apalgi ini pertama kalinya datang ke kota bitung, kamar dan fasilitasnya sangat mewah sehingga sebagai tamu kita sangat di manjakan plus pelayanan yang sangat ramah..",5,Positif
"Terakhir kali saya check in, Hotel masih menggunakan nama lama. Saya pikir dengan nama baru juga manajemen baru tapi tampaknya itu tidak terjadi. 

Manajemen hotel dari atas ke bawah masih tidak berubah, tetapi hotel membuat banyak perbaikan sejak terakhir kali saya menginap disana, sarapan meskipun sudah ada perbaikan tapi masih ruang untuk perbaikan. Dengan harga Anda tidak bisa mengeluh. Juga Wifi dan resepsionis yang lebih baik menurut mereka mengubah penyedia untuk pihak manajemen, baik lobi. Lebih segar dengan berbagai bunga dll. masih menjaga kebersihan, jadi ya. Baca ulasan dari tamu mereka. Dan berusaha keras untuk memenuhi harapan tamu. ",4,Positif
"kualitas hotel sama harganya balance, nyaman, ditengah kota,cukup luas kamarnya dan bersih,handuknya slalu di ganti ac nya,tv,smua ok,dapat welcome drink,receptionisnya melayani dengan profesional,very recomended apalagi buat yang berkepentingan bisnis",4,Positif
"Untuk hotel budget di sekitar Manado, harapan saya hanya terbatas pada kamar yang nyaman dan tenang. Tetapi saya mendapatkan lebih untuk harga sekitar 400 rb (30usd) saya mendapatkan kamar yang luas dan bersih, fasilitas yang cukup lengkap, dari wifi hingga air panas.

Karena saya menginap pada saat bulan ramadhan, dari resepsionis menawarkan apakah akan mengganti sarapan dengan makan sahur. Dan benar, saya dibangunkan pada pukul 03.30 tanpa diminta karena waktu Imsak untuk kota manado adalah pukul 04.03.

Terletak di dekat daerah pecinan di Manado, saya merekomendasikan hotel ini bagi yang ingin berwisata dengan biaya terbatas.

Pelayanan yang diberikan oleh staf nya sangat baik dan ramah.",4,Positif
