text,rating,label,text_clean,text_final
"Mantap sekali Hotel Fave... Orang Bitung Beruntung, datang Jo di Fave hotel... Mari Jo...Semua Datang lagi ada Promo... Kami orang Bitung sudah ada merasakan..luar biasa
Bagi yang sudah di sekitar Hotel.. 
Hari ini kami menikmati Promo..sudah mandi kolam dan makan juga",5,Positif,mantap sekali hotel fave orang bitung beruntung datang jo di fave hotel mari josemua datang lagi ada promo kami orang bitung sudah ada merasakanluar biasa bagi yang sudah di sekitar hotel hari ini kami menikmati promosudah mandi kolam dan makan juga,mantap sekali hotel fave orang bitung beruntung datang jo fave hotel josemua datang ada promo orang bitung ada merasakanluar biasa yang di hotel hari kami menikmati promosudah mandi kolam makan
Pelayanan yang sangat ramah dari semua staff. Dari reception dan staff resto bahkan security. Kamarnya nyaman dengan AC yang sejuk dan pemandangan yang bagus. Menu yang sangat variatif disediakan di buffet restoran. Kolam renangnya bersih cocok untuk liburan bersama keluarga maupun teman.,5,Positif,pelayanan yang sangat ramah dari semua staff dari reception dan staff resto bahkan security kamarnya nyaman dengan ac yang sejuk dan pemandangan yang bagus menu yang sangat variatif disediakan di buffet restoran kolam renangnya bersih cocok untuk liburan bersama keluarga maupun teman,pelayanan sangat ramah semua staff reception staff resto bahkan security kamarnya nyaman ac sejuk pemandangan bagus menu sangat variatif disediakan buffet restoran kolam renangnya bersih cocok liburan bersama keluarga maupun teman
"Sangat senang nginep disini breakffastnya sangat enak dan kebetulan kami juga memakai ruangan tuna meeting room  bufdetnya juga rasanya enak sama seperti breakfastnya . Untuk kamar kebersihannya tidak ada masalah, acnya sejuk pemandangan dlm kamar juga sangat bagus .",5,Positif,sangat senang nginep disini breakffastnya sangat enak dan kebetulan kami juga memakai ruangan tuna meeting room bufdetnya juga rasanya enak sama seperti breakfastnya untuk kamar kebersihannya tidak ada masalah acnya sejuk pemandangan dlm kamar juga sangat bagus,sangat senang nginep disini breakffastnya sangat enak kebetulan memakai ruangan tuna meeting room bufdetnya rasanya enak sama breakfastnya kamar kebersihannya ada masalah acnya sejuk pemandangan dlm kamar juga sangat bagus
Acnya sejuk tidak ada masalah. Sangat senang sama karyawannya karena sangat ramah saat saya sedang sarapan. Kolamnya juga bersih dan bagus karena saya juga bawa anak anak . Kamarnya juga bersih tidak ad masalah selama saya menginap di sini. Terima kasih servicenya fave hotel bitung .,5,Positif,acnya sejuk tidak ada masalah sangat senang sama karyawannya karena sangat ramah saat saya sedang sarapan kolamnya juga bersih dan bagus karena saya juga bawa anak anak kamarnya juga bersih tidak ad masalah selama saya menginap di sini terima kasih servicenya fave hotel bitung,acnya sejuk ada masalah sangat senang sama karyawannya sangat ramah sedang sarapan kolamnya bersih bagus saya bawa anak anak kamarnya bersih ad masalah selama saya menginap sini terima kasih servicenya fave hotel bitung
"Nginap dsni nyaman buat keluarga, bersih juga, makanannya enak2 cocok buat nginap bareng keluarga, sebagai yg baru pertama nginap dsni termasuk bagus. Ter the best, ter nyaman bangeet, bagus, bagus, enak makanan, nyaman banget, bersih, pemandangan bagus, bagus buat foto",5,Positif,nginap dsni nyaman buat keluarga bersih juga makanannya enak cocok buat nginap bareng keluarga sebagai yg baru pertama nginap dsni termasuk bagus ter the best ter nyaman bangeet bagus bagus enak makanan nyaman banget bersih pemandangan bagus bagus buat foto,nginap dsni nyaman buat keluarga bersih makanannya enak cocok buat nginap bareng keluarga yg baru pertama nginap dsni termasuk bagus ter the best ter nyaman bangeet bagus bagus enak makanan nyaman banget bersih pemandangan bagus bagus buat foto
"Sangat nyaman,ramah..makanan enak enak..pemandangan bagus, dengan pelayanan yang super ramah baik, saya srnang skli bisa menginap di Fave Hotel dan saya akan sering menginap disini dengan harapan Fave Hotel bisa mempertahanankan kualitas pelayanannya, saya dilayani oleh sales Charoline",5,Positif,sangat nyamanramahmakanan enak enakpemandangan bagus dengan pelayanan yang super ramah baik saya srnang skli bisa menginap di fave hotel dan saya akan sering menginap disini dengan harapan fave hotel bisa mempertahanankan kualitas pelayanannya saya dilayani oleh sales charoline,sangat nyamanramahmakanan enak enakpemandangan bagus pelayanan super ramah baik srnang skli menginap fave hotel sering menginap disini harapan fave hotel mempertahanankan kualitas pelayanannya saya dilayani sales charoline
"hotel paling bagus di Bitung, kamarnya bagus dan nyaman, tempat tidurnya juga empuk dan viewnya bisa langsung lihat lautan. makanannya pun enak-enak, variasi makanan di breakfastbjuga banyak. ada mural direstonya keren. pelayanannya bagus, staf mba Jesicanya juga baik. recommendedlah nginap disini.",5,Positif,hotel paling bagus di bitung kamarnya bagus dan nyaman tempat tidurnya juga empuk dan viewnya bisa langsung lihat lautan makanannya pun enakenak variasi makanan di breakfastbjuga banyak ada mural direstonya keren pelayanannya bagus staf mba jesicanya juga baik recommendedlah nginap disini,hotel paling bagus bitung kamarnya bagus nyaman tempat tidurnya empuk viewnya langsung lihat lautan makanannya enakenak variasi makanan breakfastbjuga banyak mural direstonya keren pelayanannya bagus staf mba jesicanya baik recommendedlah nginap disini
"Hotel jaringan di Kota Bitung. Lokasi strategis di pusat kota Bitung. 
Disebrang perkantoran pusat pemerintahan kota Bitung, dekat Pelabuhan dan dekat pintu Tol. Kamar bersih,  view dari kamar ke arah gunung atau laut. Parkir mobil perlu ditingkatkan.",5,Positif,hotel jaringan di kota bitung lokasi strategis di pusat kota bitung disebrang perkantoran pusat pemerintahan kota bitung dekat pelabuhan dan dekat pintu tol kamar bersih view dari kamar ke arah gunung atau laut parkir mobil perlu ditingkatkan,hotel jaringan kota bitung lokasi strategis pusat kota bitung disebrang perkantoran pusat pemerintahan kota bitung dekat pelabuhan dekat pintu tol kamar bersih view kamar arah gunung laut parkir mobil perlu ditingkatkan
"Favehotel bitung lokasinya strategis, kamar juga nyaman, makanannya enak dan variasinya sudah ketambahan western food, pelayanan dari stafnya juga ramah, mba Jesica yg minglenya juga sangat ramah. good for weekend vacation. Kesekian kalinya nginap disini tidak pernah mengecewakan.",5,Positif,favehotel bitung lokasinya strategis kamar juga nyaman makanannya enak dan variasinya sudah ketambahan western food pelayanan dari stafnya juga ramah mba jesica yg minglenya juga sangat ramah good for weekend vacation kesekian kalinya nginap disini tidak pernah mengecewakan,favehotel bitung lokasinya strategis kamar nyaman makanannya enak variasinya ketambahan western food pelayanan stafnya ramah mba jesica yg minglenya sangat ramah good for weekend vacation kesekian kalinya nginap disini pernah mengecewakan
"Kamarnya bersih dan sangat nyaman, fasilitas kamarnya lengkap, pelayanannya bagus, proses untuk cekin sangat cepat dan petugasnya ramah ramah,makanannya enak.... Kekurangannya untuk lahan parkir yang  perlu ditambah luasannya agar kendaraan roda empat bisa berolah gerak",5,Positif,kamarnya bersih dan sangat nyaman fasilitas kamarnya lengkap pelayanannya bagus proses untuk cekin sangat cepat dan petugasnya ramah ramahmakanannya enak kekurangannya untuk lahan parkir yang perlu ditambah luasannya agar kendaraan roda empat bisa berolah gerak,kamarnya bersih sangat nyaman fasilitas kamarnya lengkap pelayanannya bagus proses cekin sangat cepat petugasnya ramah ramahmakanannya enak kekurangannya lahan parkir perlu ditambah luasannya kendaraan roda empat berolah gerak
"kamarnya sangat bersih, breakfastnya banyak variaaaaaan terus enak enak lagii. parkiran cukup luas, ada kolam juga bisa buat bernenang. stafnya baik baik dan ramah terutama kak jesica. pasti nnti datang lagi kesini bawa keluarga biar bisa seru seruan bareng di favehotel bitung.",5,Positif,kamarnya sangat bersih breakfastnya banyak variaaaaaan terus enak enak lagii parkiran cukup luas ada kolam juga bisa buat bernenang stafnya baik baik dan ramah terutama kak jesica pasti nnti datang lagi kesini bawa keluarga biar bisa seru seruan bareng di favehotel bitung,kamarnya sangat bersih breakfastnya banyak variaaaaaan terus enak enak lagii parkiran cukup luas kolam buat bernenang stafnya baik baik ramah terutama kak jesica nnti datang kesini bawa keluarga biar bisa seru seruan bareng favehotel bitung
"hotelnya berada ditempat yang strategis yaitu dipusat kota bitung sehingga mudah untuk berpergian.
hotel yang bagus untuk bisnis dan juga untuk liburan bersama keluarga, untuk makanannya enak, pelayanan dari staffnya bagus dan ramah",5,Positif,hotelnya berada ditempat yang strategis yaitu dipusat kota bitung sehingga mudah untuk berpergian hotel yang bagus untuk bisnis dan juga untuk liburan bersama keluarga untuk makanannya enak pelayanan dari staffnya bagus dan ramah,hotelnya berada ditempat strategis dipusat kota bitung mudah berpergian hotel bagus bisnis juga liburan bersama keluarga makanannya enak pelayanan staffnya bagus ramah
"Saya menginap di Hotel Fave Bitung sejak tahun 2022.  beberapa kegiatan terkait dengan  training  juga pernah kami selenggarakan di hptel ini. Hotel nya bagus, kamarnya bersih, makan nya variatif dan selalu menyediakan ikan. Ruang meetingnya juga oke. Stafnya juga ramah, mbak Jesica, mbak Eka,  mbak Shurly dan mbak Inda

Happy Aniversary Fave Hotel Bitung",5,Positif,saya menginap di hotel fave bitung sejak tahun beberapa kegiatan terkait dengan training juga pernah kami selenggarakan di hptel ini hotel nya bagus kamarnya bersih makan nya variatif dan selalu menyediakan ikan ruang meetingnya juga oke stafnya juga ramah mbak jesica mbak eka mbak shurly dan mbak inda happy aniversary fave hotel bitung,menginap hotel fave bitung sejak tahun beberapa kegiatan terkait training pernah selenggarakan hptel hotel nya bagus kamarnya bersih makan nya variatif selalu menyediakan ikan ruang meetingnya oke stafnya ramah mbak jesica mbak eka mbak shurly mbak inda happy aniversary fave hotel bitung
"staff hotel ramah dan kamarnya bersih. parkir nya luas, lokasi hotel yang strategis sehingga memudahkan pengunjung untuk bisa menjangkau seluruh tempat yang ada pada kabupaten bitung. overall is good. Sangat merekomendasikan untuk menginap kembali di hotel ini",5,Positif,staff hotel ramah dan kamarnya bersih parkir nya luas lokasi hotel yang strategis sehingga memudahkan pengunjung untuk bisa menjangkau seluruh tempat yang ada pada kabupaten bitung overall is good sangat merekomendasikan untuk menginap kembali di hotel ini,staff hotel ramah kamarnya bersih parkir nya luas lokasi hotel strategis memudahkan pengunjung bisa menjangkau seluruh tempat ada kabupaten bitung overall is good sangat merekomendasikan menginap di hotel
Sudah sering menginap di favehotel bitung. Sering dapat harga promo dari hotel dan sudah member juga di archipelago internasional.. Pelayanannya bagus dan memuaskan. Bagus sekali pokoknya,5,Positif,sudah sering menginap di favehotel bitung sering dapat harga promo dari hotel dan sudah member juga di archipelago internasional pelayanannya bagus dan memuaskan bagus sekali pokoknya,sering menginap favehotel bitung sering harga promo hotel sudah member di archipelago internasional pelayanannya bagus memuaskan bagus sekali pokoknya
Hotel terbaik di kota bitung pelayanan menarik dari kariawan sangat bagus makanan dan minuman enak kolam renangnya juga bersih  kamar viewnya bagus sangat rekomendasi lah untuk ke bitung kalau bersama keluarga pasangan saran saja ke fave hotel bitung the best,5,Positif,hotel terbaik di kota bitung pelayanan menarik dari kariawan sangat bagus makanan dan minuman enak kolam renangnya juga bersih kamar viewnya bagus sangat rekomendasi lah untuk ke bitung kalau bersama keluarga pasangan saran saja ke fave hotel bitung the best,hotel terbaik kota bitung pelayanan menarik kariawan sangat bagus makanan minuman enak kolam renangnya bersih kamar viewnya bagus sangat rekomendasi lah ke bitung kalau bersama keluarga pasangan saran ke fave hotel bitung the best
"Hotelnya desain modern,,,,, 
bersih,.... 
Pegawai ramah.. 
Makanannya enak.. 
Restonya cocok buat kerja.... 
Byk spot untuk foto...... 
Cocok sebagai tempat nongki nongki bareng teman..Keluarga..Kolega
Promo makanan/minum juga ada tiap bulan
#recomend sih..",5,Positif,hotelnya desain modern bersih pegawai ramah makanannya enak restonya cocok buat kerja byk spot untuk foto cocok sebagai tempat nongki nongki bareng temankeluargakolega promo makananminum juga ada tiap bulan recomend sih,hotelnya desain modern bersih pegawai ramah makanannya enak restonya cocok buat kerja byk spot foto cocok tempat nongki nongki bareng temankeluargakolega promo makananminum ada tiap bulan recomend sih
"Sudah beberapa kalo mengenai di favehotel bitung, pelayanan bagus mantap oke punya, makanan bagus enak mantap. Kamarnya nyaman dan bersih, bagus. Dapat promo juga pas Check in kemarin. Membantu sekali saat dapat tugas di Bitung.",5,Positif,sudah beberapa kalo mengenai di favehotel bitung pelayanan bagus mantap oke punya makanan bagus enak mantap kamarnya nyaman dan bersih bagus dapat promo juga pas check in kemarin membantu sekali saat dapat tugas di bitung,beberapa kalo mengenai favehotel bitung pelayanan bagus mantap oke punya makanan bagus enak mantap kamarnya nyaman bersih bagus promo pas check in kemarin membantu sekali dapat tugas bitung
"Pelayanan ramah, hotel bersih , staff menanggapi dengan cepat complaint dari guest ... semua area bersih , receptionist dan satpam juga ramah , area kolam juga bersih dan menyenangkan untuk menjadi tempat santai",5,Positif,pelayanan ramah hotel bersih staff menanggapi dengan cepat complaint dari guest semua area bersih receptionist dan satpam juga ramah area kolam juga bersih dan menyenangkan untuk menjadi tempat santai,pelayanan ramah hotel bersih staff menanggapi cepat complaint guest semua area bersih receptionist satpam ramah area kolam bersih menyenangkan menjadi tempat santai
Tempat yang bagus untuk staycation di kota bitung. Rekomandasi untuk bisnisman. Kamarnya bagus dan nyaman. Restorannya unik karena banyak lukisan yang menarik perhatian. Stafnya ramah. Pokoknya the best place in bitung city.,5,Positif,tempat yang bagus untuk staycation di kota bitung rekomandasi untuk bisnisman kamarnya bagus dan nyaman restorannya unik karena banyak lukisan yang menarik perhatian stafnya ramah pokoknya the best place in bitung city,tempat bagus staycation kota bitung rekomandasi bisnisman kamarnya bagus nyaman restorannya unik banyak lukisan menarik perhatian stafnya ramah pokoknya the best place in bitung city
